"search_term","search_term_id","convo_group_id","tweet_id","tweet_text","tweet_place","reply_to_status","quoted_status","created_at","user_id","user_screen_name","user_location","coordinates","user_place"
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225824750657818626","1225824750657818626","@bnhowe @davidhelms570 @MDSHA Road diet is my new favorite phrase","","1225627385241985024","","2020-02-07 16:52:49+00:00","37721930","AlanZibel","Takoma Park, MD","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225627385241985024","1225627385241985024","@davidhelms570 @MDSHA Third pedestrian hit in this area of Four Corners since January 9 or so. This is ridiculous.","","1225626530421837829","","2020-02-07 03:48:34+00:00","28428963","bnhowe","Wheaton, MD","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225626530421837829","1225626530421837829","There 1/2 a crosswalk on #MD193 on E MD193 by Safeway, but nothing on the WB side of MD193, peds struck all the time, speed limit too fast, lanes to wide, neighborhood cut-thru traffic making dangerous left turns across 6 lanes.  @MDSHA what does the ""Context Guide"" say? https://t.co/U7484WH2xy","","","1225622071159533568","2020-02-07 03:45:10+00:00","71502501","davidhelms570","Silver Spring, Maryland","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225622071159533568","1225622071159533568","Update - University Boulevard, pedestrian struck, @MCFRS_EMIHS transporting Pri2 trauma NLT https://t.co/lpqSQZ81OU","","","1225617822769909760","2020-02-07 03:27:27+00:00","2424388281","mcfrsPIO","Montgomery County, Maryland","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225617822769909760","1225617822769909760","100blk University Blvd. W, IAO McDonald’s, pedestrian struck","","","","2020-02-07 03:10:34+00:00","2424388281","mcfrsPIO","Montgomery County, Maryland","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225482835039002627","1225482835039002627","@lovestdiomande Wiggins has no real trade value for down the road and his contract his horrible","{'id': '319ee7b36c9149da', 'url': 'https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', 'place_type': 'city', 'name': 'Arlington', 'full_name': 'Arlington, VA', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.172219, 38.827378], [-77.172219, 38.934311], [-77.031779, 38.934311], [-77.031779, 38.827378]]]}, 'attributes': {}}","1225482503143723009","","2020-02-06 18:14:10+00:00","2345091176","FinessedBuckets","DC","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225482503143723009","1225482503143723009","@FinessedBuckets Why for GS?","","1225481608775467016","","2020-02-06 18:12:51+00:00","1668919676","lovestdiomande","Philadelphia, PA","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225481608775467016","1225481608775467016","Big L for Golden State. Slight L for Minnesota. https://t.co/OdCblkvXCv","{'id': '319ee7b36c9149da', 'url': 'https://api.twitter.com/1.1/geo/id/319ee7b36c9149da.json', 'place_type': 'city', 'name': 'Arlington', 'full_name': 'Arlington, VA', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.172219, 38.827378], [-77.031779, 38.827378], [-77.031779, 38.934311], [-77.172219, 38.934311]]]}, 'attributes': {}}","","1225480358860333056","2020-02-06 18:09:18+00:00","2345091176","FinessedBuckets","DC","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1225480358860333056","1225480358860333056","Golden State has agreed to trade D'Angelo Russell to Minnesota for a deal that includes Andrew Wiggins, a 2021 protected first-round pick and a 2022 second-round pick, league sources tell ESPN. Warriors will send Jacob Evans and Omari Spellman to Timberwolves too.","","","","2020-02-06 18:04:20+00:00","50323173","wojespn","St. Bonaventure, NY","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224925795900108801","1224925795900108801","@GordonAChaffin @greg_shill I'm guessing the road quality/design is equally bad, putting scooter riders in an impossible position.","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","1224835302877028353","","2020-02-05 05:20:42+00:00","46818898","mnolangray","Los Angeles","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224835302877028353","1224835302877028353","@mnolangray @greg_shill Like, I cannot overstate this as an urbanist reporter: the sidewalks fucking suck almost everywhere a poor or brown person lives. They're not wide, or flat, and don't work for the less-privileged people in DC.","","1224834866992250881","","2020-02-04 23:21:07+00:00","3254650533","GordonAChaffin","Washington, DC","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224834866992250881","1224834866992250881","@GordonAChaffin @greg_shill Fair!","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]}, 'attributes': {}}","1224823186937851905","","2020-02-04 23:19:23+00:00","46818898","mnolangray","Los Angeles","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224823186937851905","1224823186937851905","@greg_shill @mnolangray SOME parts of DC. Come out to Northeast, or eotr where the sidewalks are 5' with utility poles bisecting them.","","1224798554620821504","","2020-02-04 22:32:58+00:00","3254650533","GordonAChaffin","Washington, DC","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224798554620821504","1224798554620821504","@mnolangray Highly relevant that DC has wide sidewalks.","","1224797559186653184","","2020-02-04 20:55:05+00:00","255159584","greg_shill","Iowa City, Iowa","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224797559186653184","1224797559186653184","Which would you prefer in an urban context of no protected bike lanes?

Option 1: E-scooters are capped at 10mph but they can ride on the sidewalk

Option 2: E-scooters are capped at 20mph and they cannot ride on the sidewalk","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]}, 'attributes': {}}","1224796288153260037","","2020-02-04 20:51:08+00:00","46818898","mnolangray","Los Angeles","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224796288153260037","1224796288153260037","Seriously, on the 90% of DC streets that don't have bike lanes (and in the remaining 10%, I didn't see any that are protected) you are forcing riders to go ~15 to ~20mph below the flow of traffic. Even bikelanes, you are going ~10mph slower than the typical bicycle! https://t.co/h7J7PvWG6A","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]}, 'attributes': {}}","1224795285634850821","","2020-02-04 20:46:05+00:00","46818898","mnolangray","Los Angeles","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1224795285634850821","1224795285634850821","Alright DC, pick one:

1. E-scooters are capped at 10mph, but they can ride on the walk.
2. E-scooters are capped at 20mph and they cannot ride on the sidewalk. 

The current mix of a 10mph cap and a ban on sidewalk riding is totally riduculous and unsafe.","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]}, 'attributes': {}}","","","2020-02-04 20:42:06+00:00","46818898","mnolangray","Los Angeles","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1223737144050618374","1223737144050618374","nothing like someone crossing across two lanes right in front of you, running you completely off the road, and then looking at you like you’re the bad driver. excuuuuse me","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","","","2020-02-01 22:37:25+00:00","10787822","anniedineen","Washington, DC","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1223550860589924357","1223550860589924357","So boom pull up to u street.. started off wrong. My 11th &amp; Florida Ave parking spot was a little bad because the person behind me obviously couldn’t park. So I had to whip in like: https://t.co/Msn5hynjzh","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","1223547336141549568","","2020-02-01 10:17:12+00:00","2736233763","BossManRugby","District of Columbia, USA","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1223547336141549568","1223547336141549568","Lemme post the u street vibes of tonight before I forget to tell you the wild shit","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]}, 'attributes': {}}","","","2020-02-01 10:03:12+00:00","2736233763","BossManRugby","District of Columbia, USA","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1223319643483451393","1223319643483451393","@Jacob26483479 @DatPiff ""during that time""

Mase signed with Bad Boy Records in 1996, bro...all the ""prior examples to follow"" were also doing well with Diddy....a 19 year old Mase had NO IDEA that everyone who signed with Diddy would either die, go crazy, or fall off the earth down the road","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-77.119401, 38.99538], [-76.909396, 38.99538], [-76.909396, 38.801826]]]}, 'attributes': {}}","1223318356788379648","","2020-01-31 18:58:25+00:00","1044648376581722112","theblackbojack","Alexandria, VA","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1223318356788379648","1223318356788379648","@theblackbojack @DatPiff But it’s the music business pimp and during that time he had prior examples to follow.  I just don’t feel Puff is the bad guy here.  If Mase failed he would’ve been stuck with the invoice. That second album he should’ve renegotiated.","","1223313859315994624","","2020-01-31 18:53:19+00:00","1196090505605603330","Jacob26483479","","",""
"(dangerous OR horrible OR bad OR awful OR worst OR scary OR terrible) (intersection OR crosswalk OR road OR street)","12","1223313859315994624","1223313859315994624","@Jacob26483479 @DatPiff It's funny that you use a credit card analogy when the majority of credit card scams target 18-19 year olds specifically because they know that age group is in that vulnerable stage where they crave independence but lack the proper financial knowledge.","{'id': '01fbe706f872cb32', 'url': 'https://api.twitter.com/1.1/geo/id/01fbe706f872cb32.json', 'place_type': 'city', 'name': 'Washington', 'full_name': 'Washington, DC', 'country_code': 'US', 'country': 'United States', 'contained_within': [], 'bounding_box': {'type': 'Polygon', 'coordinates': [[[-77.119401, 38.801826], [-76.909396, 38.801826], [-76.909396, 38.9953797], [-77.119401, 38.9953797]]]}, 'attributes': {}}","1223311002495864832","","2020-01-31 18:35:26+00:00","1044648376581722112","theblackbojack","Alexandria, VA","",""
